Periods,Interaction,Signals,Successful rate
1,2164.0,6004.0,67.346939
2,1518.0,5126.0,67.261905
3,1310.0,4814.0,67.091837
4,1171.0,4595.0,67.261905
5,1107.0,4499.0,67.176871
6,1096.0,4472.0,67.006803
7,1046.0,4390.0,67.091837
8,996.0,4308.0,67.261905
9,1021.0,4349.0,67.006803
10,987.0,4291.0,67.091837
11,985.0,4281.0,67.006803
12,974.0,4254.0,67.006803
13,958.0,4230.0,67.006803
14,924.0,4172.0,67.261905
15,924.0,4172.0,67.176871
16,917.0,4165.0,67.176871
17,899.0,4131.0,67.261905
18,897.0,4121.0,67.261905
19,890.0,4114.0,67.261905
20,888.0,4104.0,67.261905
21,886.0,4094.0,67.261905
22,911.0,4135.0,67.006803
23,879.0,4087.0,67.261905
24,909.0,4125.0,67.006803
25,902.0,4118.0,67.006803
26,900.0,4108.0,67.006803
27,900.0,4108.0,67.006803
28,900.0,4108.0,67.006803
29,893.0,4101.0,67.006803
30,891.0,4091.0,67.006803
31,891.0,4091.0,67.006803
32,891.0,4091.0,67.006803
33,889.0,4081.0,67.006803
34,882.0,4074.0,67.006803
35,882.0,4074.0,67.006803
36,882.0,4074.0,67.006803
37,880.0,4064.0,67.006803
38,880.0,4064.0,67.006803
39,880.0,4064.0,67.006803
40,880.0,4064.0,67.006803
41,880.0,4064.0,67.006803
42,878.0,4054.0,67.006803
43,871.0,4047.0,67.006803
44,871.0,4047.0,67.006803
45,871.0,4047.0,67.006803
46,871.0,4047.0,67.006803
47,869.0,4037.0,67.006803
48,869.0,4037.0,67.006803
49,869.0,4037.0,67.006803
50,869.0,4037.0,67.006803
51,869.0,4037.0,67.006803
52,869.0,4037.0,67.006803
53,835.0,3979.0,67.261905
54,835.0,3979.0,67.261905
55,835.0,3979.0,67.261905
56,835.0,3979.0,67.261905
57,828.0,3972.0,67.261905
58,828.0,3972.0,67.261905
59,828.0,3972.0,67.261905
60,828.0,3972.0,67.261905
61,828.0,3972.0,67.261905
62,828.0,3972.0,67.261905
63,826.0,3962.0,67.261905
64,826.0,3962.0,67.261905
65,826.0,3962.0,67.261905
66,826.0,3962.0,67.261905
67,826.0,3962.0,67.261905
68,826.0,3962.0,67.261905
69,826.0,3962.0,67.261905
70,826.0,3962.0,67.261905
71,826.0,3962.0,67.261905
72,826.0,3962.0,67.261905
73,826.0,3962.0,67.261905
74,826.0,3962.0,67.261905
75,824.0,3952.0,67.261905
76,824.0,3952.0,67.261905
77,824.0,3952.0,67.261905
78,824.0,3952.0,67.261905
79,824.0,3952.0,67.261905
80,824.0,3952.0,67.261905
81,824.0,3952.0,67.261905
82,824.0,3952.0,67.261905
83,824.0,3952.0,67.261905
84,824.0,3952.0,67.261905
85,817.0,3945.0,67.261905
86,817.0,3945.0,67.261905
87,817.0,3945.0,67.261905
88,817.0,3945.0,67.261905
89,817.0,3945.0,67.261905
90,817.0,3945.0,67.261905
91,817.0,3945.0,67.261905
92,815.0,3935.0,67.261905
93,815.0,3935.0,67.261905
94,815.0,3935.0,67.261905
95,815.0,3935.0,67.261905
96,815.0,3935.0,67.261905
97,815.0,3935.0,67.261905
98,815.0,3935.0,67.261905
99,815.0,3935.0,67.261905
100,815.0,3935.0,67.261905
101,815.0,3935.0,67.261905
102,815.0,3935.0,67.261905
103,815.0,3935.0,67.261905
104,815.0,3935.0,67.261905
105,815.0,3935.0,67.261905
106,815.0,3935.0,67.261905
107,815.0,3935.0,67.261905
108,815.0,3935.0,67.261905
109,815.0,3935.0,67.261905
110,815.0,3935.0,67.261905
111,815.0,3935.0,67.261905
112,813.0,3925.0,67.261905
113,813.0,3925.0,67.261905
114,813.0,3925.0,67.261905
115,813.0,3925.0,67.261905
116,813.0,3925.0,67.261905
117,813.0,3925.0,67.261905
118,813.0,3925.0,67.261905
119,813.0,3925.0,67.261905
120,813.0,3925.0,67.261905
121,813.0,3925.0,67.261905
122,813.0,3925.0,67.261905
123,813.0,3925.0,67.261905
124,813.0,3925.0,67.261905
125,813.0,3925.0,67.261905
126,813.0,3925.0,67.261905
127,813.0,3925.0,67.261905
128,813.0,3925.0,67.261905
129,813.0,3925.0,67.261905
130,813.0,3925.0,67.261905
131,813.0,3925.0,67.261905
132,813.0,3925.0,67.261905
133,813.0,3925.0,67.261905
134,813.0,3925.0,67.261905
135,813.0,3925.0,67.261905
136,813.0,3925.0,67.261905
137,813.0,3925.0,67.261905
138,813.0,3925.0,67.261905
139,813.0,3925.0,67.261905
140,811.0,3915.0,67.261905
141,811.0,3915.0,67.261905
142,811.0,3915.0,67.261905
143,811.0,3915.0,67.261905
144,811.0,3915.0,67.261905
145,811.0,3915.0,67.261905
146,811.0,3915.0,67.261905
147,811.0,3915.0,67.261905
148,811.0,3915.0,67.261905
149,811.0,3915.0,67.261905
150,811.0,3915.0,67.261905
151,811.0,3915.0,67.261905
152,811.0,3915.0,67.261905
153,811.0,3915.0,67.261905
154,811.0,3915.0,67.261905
155,811.0,3915.0,67.261905
156,811.0,3915.0,67.261905
157,811.0,3915.0,67.261905
158,811.0,3915.0,67.261905
159,811.0,3915.0,67.261905
160,811.0,3915.0,67.261905
161,811.0,3915.0,67.261905
162,811.0,3915.0,67.261905
163,811.0,3915.0,67.261905
164,811.0,3915.0,67.261905
165,811.0,3915.0,67.261905
166,811.0,3915.0,67.261905
167,811.0,3915.0,67.261905
168,811.0,3915.0,67.261905
