Periods,Interaction,Signals,Successful rate
1,2174.0,6054.0,66.411565
2,1546.0,5210.0,66.326531
3,1324.0,4884.0,66.326531
4,1228.0,4740.0,66.241497
5,1137.0,4593.0,66.326531
6,1080.0,4504.0,66.411565
7,1078.0,4494.0,66.241497
8,1053.0,4453.0,66.241497
9,1003.0,4371.0,66.411565
10,1010.0,4378.0,66.241497
11,999.0,4351.0,66.241497
12,999.0,4351.0,66.241497
13,974.0,4310.0,66.241497
14,972.0,4300.0,66.241497
15,933.0,4245.0,66.496599
16,933.0,4245.0,66.411565
17,947.0,4259.0,66.241497
18,954.0,4266.0,66.241497
19,922.0,4218.0,66.326531
20,920.0,4208.0,66.326531
21,920.0,4208.0,66.326531
22,920.0,4208.0,66.326531
23,920.0,4208.0,66.326531
24,925.0,4205.0,66.241497
25,918.0,4198.0,66.241497
26,918.0,4198.0,66.241497
27,900.0,4164.0,66.326531
28,916.0,4188.0,66.241497
29,909.0,4181.0,66.241497
30,909.0,4181.0,66.241497
31,907.0,4171.0,66.241497
32,907.0,4171.0,66.241497
33,907.0,4171.0,66.241497
34,898.0,4154.0,66.241497
35,891.0,4147.0,66.326531
36,898.0,4154.0,66.241497
37,898.0,4154.0,66.241497
38,898.0,4154.0,66.241497
39,889.0,4137.0,66.326531
40,896.0,4144.0,66.241497
41,896.0,4144.0,66.241497
42,896.0,4144.0,66.241497
43,882.0,4130.0,66.326531
44,887.0,4127.0,66.241497
45,887.0,4127.0,66.241497
46,880.0,4120.0,66.326531
47,887.0,4127.0,66.241497
48,887.0,4127.0,66.241497
49,880.0,4120.0,66.326531
50,887.0,4127.0,66.241497
51,878.0,4110.0,66.326531
52,887.0,4127.0,66.326531
53,887.0,4127.0,66.326531
54,887.0,4127.0,66.326531
55,887.0,4127.0,66.326531
56,878.0,4110.0,66.326531
57,880.0,4120.0,66.326531
58,871.0,4103.0,66.326531
59,880.0,4120.0,66.326531
60,878.0,4110.0,66.326531
61,878.0,4110.0,66.326531
62,878.0,4110.0,66.326531
63,878.0,4110.0,66.326531
64,878.0,4110.0,66.326531
65,878.0,4110.0,66.326531
66,878.0,4110.0,66.326531
67,878.0,4110.0,66.326531
68,878.0,4110.0,66.326531
69,878.0,4110.0,66.326531
70,878.0,4110.0,66.326531
71,878.0,4110.0,66.326531
72,876.0,4100.0,66.326531
73,876.0,4100.0,66.326531
74,876.0,4100.0,66.326531
75,876.0,4100.0,66.326531
76,876.0,4100.0,66.326531
77,876.0,4100.0,66.326531
78,876.0,4100.0,66.326531
79,876.0,4100.0,66.326531
80,876.0,4100.0,66.326531
81,876.0,4100.0,66.326531
82,876.0,4100.0,66.326531
83,876.0,4100.0,66.326531
84,876.0,4100.0,66.326531
85,867.0,4083.0,66.326531
86,867.0,4083.0,66.326531
87,867.0,4083.0,66.326531
88,867.0,4083.0,66.326531
89,867.0,4083.0,66.326531
90,867.0,4083.0,66.326531
91,867.0,4083.0,66.326531
92,867.0,4083.0,66.326531
93,867.0,4083.0,66.326531
94,867.0,4083.0,66.326531
95,867.0,4083.0,66.326531
96,867.0,4083.0,66.326531
97,867.0,4083.0,66.326531
98,867.0,4083.0,66.326531
99,867.0,4083.0,66.326531
100,867.0,4083.0,66.326531
101,867.0,4083.0,66.326531
102,867.0,4083.0,66.326531
103,865.0,4073.0,66.326531
104,856.0,4056.0,66.326531
105,865.0,4073.0,66.326531
106,865.0,4073.0,66.326531
107,856.0,4056.0,66.326531
108,865.0,4073.0,66.326531
109,865.0,4073.0,66.326531
110,865.0,4073.0,66.326531
111,865.0,4073.0,66.326531
112,856.0,4056.0,66.326531
113,865.0,4073.0,66.326531
114,856.0,4056.0,66.326531
115,865.0,4073.0,66.326531
116,856.0,4056.0,66.326531
117,856.0,4056.0,66.326531
118,865.0,4073.0,66.326531
119,856.0,4056.0,66.326531
120,865.0,4073.0,66.326531
121,865.0,4073.0,66.326531
122,856.0,4056.0,66.326531
123,865.0,4073.0,66.326531
124,856.0,4056.0,66.326531
125,856.0,4056.0,66.326531
126,865.0,4073.0,66.326531
127,856.0,4056.0,66.326531
128,865.0,4073.0,66.326531
129,863.0,4063.0,66.326531
130,854.0,4046.0,66.326531
131,863.0,4063.0,66.326531
132,863.0,4063.0,66.326531
133,854.0,4046.0,66.326531
134,863.0,4063.0,66.326531
135,863.0,4063.0,66.326531
136,854.0,4046.0,66.326531
137,863.0,4063.0,66.326531
138,863.0,4063.0,66.326531
139,863.0,4063.0,66.326531
140,863.0,4063.0,66.326531
141,854.0,4046.0,66.326531
142,863.0,4063.0,66.326531
143,863.0,4063.0,66.326531
144,854.0,4046.0,66.326531
145,863.0,4063.0,66.326531
146,863.0,4063.0,66.326531
147,854.0,4046.0,66.326531
148,863.0,4063.0,66.326531
149,863.0,4063.0,66.326531
150,854.0,4046.0,66.326531
151,863.0,4063.0,66.326531
152,863.0,4063.0,66.326531
153,854.0,4046.0,66.326531
154,863.0,4063.0,66.326531
155,863.0,4063.0,66.326531
156,854.0,4046.0,66.326531
157,863.0,4063.0,66.326531
158,863.0,4063.0,66.326531
159,854.0,4046.0,66.326531
160,863.0,4063.0,66.326531
161,863.0,4063.0,66.326531
162,854.0,4046.0,66.326531
163,863.0,4063.0,66.326531
164,863.0,4063.0,66.326531
165,854.0,4046.0,66.326531
166,863.0,4063.0,66.326531
167,863.0,4063.0,66.326531
168,854.0,4046.0,66.326531
