Periods,Interaction,Signals,Successful rate
1,2181.0,6005.0,67.346939
2,1514.0,5106.0,67.431973
3,1311.0,4791.0,67.346939
4,1199.0,4623.0,67.346939
5,1103.0,4479.0,67.517007
6,1076.0,4428.0,67.346939
7,1044.0,4380.0,67.346939
8,1022.0,4326.0,67.346939
9,992.0,4288.0,67.346939
10,974.0,4254.0,67.346939
11,949.0,4213.0,67.431973
12,938.0,4186.0,67.431973
13,940.0,4196.0,67.346939
14,952.0,4200.0,67.346939
15,943.0,4183.0,67.346939
16,904.0,4128.0,67.431973
17,911.0,4135.0,67.346939
18,923.0,4139.0,67.346939
19,916.0,4132.0,67.346939
20,914.0,4122.0,67.346939
21,900.0,4108.0,67.346939
22,891.0,4091.0,67.346939
23,891.0,4091.0,67.346939
24,873.0,4057.0,67.431973
25,882.0,4074.0,67.346939
26,880.0,4064.0,67.346939
27,864.0,4040.0,67.431973
28,864.0,4040.0,67.431973
29,857.0,4033.0,67.431973
30,855.0,4023.0,67.431973
31,855.0,4023.0,67.431973
32,855.0,4023.0,67.431973
33,855.0,4023.0,67.431973
34,846.0,4006.0,67.431973
35,846.0,4006.0,67.431973
36,862.0,4030.0,67.346939
37,862.0,4030.0,67.346939
38,844.0,3996.0,67.431973
39,844.0,3996.0,67.431973
40,844.0,3996.0,67.431973
41,844.0,3996.0,67.431973
42,842.0,3986.0,67.431973
43,835.0,3979.0,67.431973
44,851.0,4003.0,67.346939
45,835.0,3979.0,67.431973
46,835.0,3979.0,67.431973
47,851.0,4003.0,67.346939
48,833.0,3969.0,67.431973
49,833.0,3969.0,67.431973
50,833.0,3969.0,67.431973
51,833.0,3969.0,67.431973
52,833.0,3969.0,67.431973
53,833.0,3969.0,67.431973
54,861.0,3997.0,67.346939
55,861.0,3997.0,67.346939
56,861.0,3997.0,67.346939
57,854.0,3990.0,67.346939
58,854.0,3990.0,67.346939
59,854.0,3990.0,67.346939
60,854.0,3990.0,67.346939
61,854.0,3990.0,67.346939
62,854.0,3990.0,67.346939
63,854.0,3990.0,67.346939
64,854.0,3990.0,67.346939
65,852.0,3980.0,67.346939
66,852.0,3980.0,67.346939
67,852.0,3980.0,67.346939
68,852.0,3980.0,67.346939
69,852.0,3980.0,67.346939
70,852.0,3980.0,67.346939
71,852.0,3980.0,67.346939
72,852.0,3980.0,67.346939
73,852.0,3980.0,67.346939
74,852.0,3980.0,67.346939
75,850.0,3970.0,67.346939
76,850.0,3970.0,67.346939
77,850.0,3970.0,67.346939
78,850.0,3970.0,67.346939
79,850.0,3970.0,67.346939
80,850.0,3970.0,67.346939
81,850.0,3970.0,67.346939
82,850.0,3970.0,67.346939
83,850.0,3970.0,67.346939
84,850.0,3970.0,67.346939
85,843.0,3963.0,67.346939
86,843.0,3963.0,67.346939
87,843.0,3963.0,67.346939
88,843.0,3963.0,67.346939
89,843.0,3963.0,67.346939
90,843.0,3963.0,67.346939
91,841.0,3953.0,67.346939
92,841.0,3953.0,67.346939
93,841.0,3953.0,67.346939
94,841.0,3953.0,67.346939
95,841.0,3953.0,67.346939
96,841.0,3953.0,67.346939
97,841.0,3953.0,67.346939
98,841.0,3953.0,67.346939
99,841.0,3953.0,67.346939
100,841.0,3953.0,67.346939
101,841.0,3953.0,67.346939
102,841.0,3953.0,67.346939
103,841.0,3953.0,67.346939
104,841.0,3953.0,67.346939
105,841.0,3953.0,67.346939
106,841.0,3953.0,67.346939
107,841.0,3953.0,67.346939
108,841.0,3953.0,67.346939
109,841.0,3953.0,67.346939
110,841.0,3953.0,67.346939
111,839.0,3943.0,67.346939
112,809.0,3905.0,67.431973
113,839.0,3943.0,67.346939
114,839.0,3943.0,67.346939
115,839.0,3943.0,67.346939
116,839.0,3943.0,67.346939
117,809.0,3905.0,67.431973
118,839.0,3943.0,67.346939
119,839.0,3943.0,67.346939
120,809.0,3905.0,67.431973
121,839.0,3943.0,67.346939
122,839.0,3943.0,67.346939
123,839.0,3943.0,67.346939
124,839.0,3943.0,67.346939
125,839.0,3943.0,67.346939
126,839.0,3943.0,67.346939
127,839.0,3943.0,67.346939
128,839.0,3943.0,67.346939
129,839.0,3943.0,67.346939
130,839.0,3943.0,67.346939
131,809.0,3905.0,67.431973
132,839.0,3943.0,67.346939
133,809.0,3905.0,67.431973
134,839.0,3943.0,67.346939
135,839.0,3943.0,67.346939
136,809.0,3905.0,67.431973
137,839.0,3943.0,67.346939
138,839.0,3943.0,67.346939
139,809.0,3905.0,67.431973
140,839.0,3943.0,67.346939
141,839.0,3943.0,67.346939
142,807.0,3895.0,67.431973
143,837.0,3933.0,67.346939
144,837.0,3933.0,67.346939
145,807.0,3895.0,67.431973
146,837.0,3933.0,67.346939
147,837.0,3933.0,67.346939
148,807.0,3895.0,67.431973
149,837.0,3933.0,67.346939
150,837.0,3933.0,67.346939
151,837.0,3933.0,67.346939
152,837.0,3933.0,67.346939
153,837.0,3933.0,67.346939
154,837.0,3933.0,67.346939
155,837.0,3933.0,67.346939
156,837.0,3933.0,67.346939
157,837.0,3933.0,67.346939
158,837.0,3933.0,67.346939
159,837.0,3933.0,67.346939
160,807.0,3895.0,67.431973
161,837.0,3933.0,67.346939
162,837.0,3933.0,67.346939
163,807.0,3895.0,67.431973
164,807.0,3895.0,67.431973
165,837.0,3933.0,67.346939
166,807.0,3895.0,67.431973
167,807.0,3895.0,67.431973
168,837.0,3933.0,67.346939
