Periods,Interaction,Signals,Successful rate
1,2144.0,5904.0,68.282313
2,1525.0,5077.0,68.027211
3,1276.0,4700.0,68.282313
4,1158.0,4502.0,68.282313
5,1112.0,4440.0,68.027211
6,1076.0,4372.0,68.027211
7,1033.0,4297.0,68.027211
8,1008.0,4256.0,68.027211
9,992.0,4232.0,68.027211
10,947.0,4147.0,68.282313
11,965.0,4181.0,68.027211
12,954.0,4154.0,68.027211
13,938.0,4130.0,68.027211
14,936.0,4120.0,68.027211
15,911.0,4079.0,68.112245
16,918.0,4086.0,68.027211
17,911.0,4079.0,68.027211
18,909.0,4069.0,68.027211
19,902.0,4062.0,68.027211
20,900.0,4052.0,68.027211
21,898.0,4042.0,68.027211
22,891.0,4035.0,68.027211
23,889.0,4025.0,68.027211
24,889.0,4025.0,68.027211
25,864.0,3984.0,68.112245
26,864.0,3984.0,68.112245
27,864.0,3984.0,68.112245
28,844.0,3940.0,68.282313
29,837.0,3933.0,68.282313
30,871.0,3991.0,68.027211
31,869.0,3981.0,68.027211
32,837.0,3933.0,68.197279
33,837.0,3933.0,68.197279
34,830.0,3926.0,68.197279
35,844.0,3940.0,68.112245
36,860.0,3964.0,68.027211
37,844.0,3940.0,68.112245
38,844.0,3940.0,68.112245
39,849.0,3937.0,68.027211
40,858.0,3954.0,68.027211
41,842.0,3930.0,68.112245
42,849.0,3937.0,68.027211
43,851.0,3947.0,68.027211
44,851.0,3947.0,68.027211
45,849.0,3937.0,68.027211
46,833.0,3913.0,68.112245
47,849.0,3937.0,68.027211
48,849.0,3937.0,68.027211
49,849.0,3937.0,68.027211
50,847.0,3927.0,68.027211
51,831.0,3903.0,68.112245
52,813.0,3869.0,68.282313
53,847.0,3927.0,68.027211
54,847.0,3927.0,68.027211
55,847.0,3927.0,68.027211
56,847.0,3927.0,68.027211
57,840.0,3920.0,68.027211
58,840.0,3920.0,68.027211
59,838.0,3910.0,68.027211
60,838.0,3910.0,68.027211
61,838.0,3910.0,68.027211
62,838.0,3910.0,68.027211
63,813.0,3869.0,68.112245
64,813.0,3869.0,68.112245
65,813.0,3869.0,68.112245
66,813.0,3869.0,68.112245
67,838.0,3910.0,68.027211
68,811.0,3859.0,68.112245
69,802.0,3842.0,68.282313
70,811.0,3859.0,68.112245
71,836.0,3900.0,68.027211
72,811.0,3859.0,68.112245
73,836.0,3900.0,68.027211
74,836.0,3900.0,68.027211
75,836.0,3900.0,68.027211
76,836.0,3900.0,68.027211
77,836.0,3900.0,68.027211
78,836.0,3900.0,68.027211
79,811.0,3859.0,68.112245
80,802.0,3842.0,68.282313
81,811.0,3859.0,68.112245
82,800.0,3832.0,68.282313
83,809.0,3849.0,68.112245
84,800.0,3832.0,68.282313
85,802.0,3842.0,68.112245
86,793.0,3825.0,68.282313
87,827.0,3883.0,68.027211
88,795.0,3835.0,68.197279
89,827.0,3883.0,68.027211
90,795.0,3835.0,68.197279
91,827.0,3883.0,68.027211
92,786.0,3818.0,68.197279
93,827.0,3883.0,68.027211
94,802.0,3842.0,68.112245
95,827.0,3883.0,68.027211
96,827.0,3883.0,68.027211
97,802.0,3842.0,68.112245
98,827.0,3883.0,68.027211
99,791.0,3815.0,68.282313
100,800.0,3832.0,68.112245
101,825.0,3873.0,68.027211
102,800.0,3832.0,68.112245
103,825.0,3873.0,68.027211
104,800.0,3832.0,68.112245
105,825.0,3873.0,68.027211
106,825.0,3873.0,68.027211
107,800.0,3832.0,68.112245
108,825.0,3873.0,68.027211
109,800.0,3832.0,68.112245
110,800.0,3832.0,68.112245
111,825.0,3873.0,68.027211
112,800.0,3832.0,68.112245
113,825.0,3873.0,68.027211
114,800.0,3832.0,68.112245
115,800.0,3832.0,68.112245
116,825.0,3873.0,68.027211
117,791.0,3815.0,68.282313
118,800.0,3832.0,68.112245
119,800.0,3832.0,68.112245
120,800.0,3832.0,68.112245
121,825.0,3873.0,68.027211
122,791.0,3815.0,68.282313
123,800.0,3832.0,68.112245
124,823.0,3863.0,68.027211
125,814.0,3846.0,68.027211
126,798.0,3822.0,68.112245
127,814.0,3846.0,68.027211
128,798.0,3822.0,68.112245
129,823.0,3863.0,68.027211
130,814.0,3846.0,68.027211
131,798.0,3822.0,68.112245
132,823.0,3863.0,68.027211
133,798.0,3822.0,68.112245
134,814.0,3846.0,68.027211
135,823.0,3863.0,68.027211
136,798.0,3822.0,68.112245
137,814.0,3846.0,68.027211
138,823.0,3863.0,68.027211
139,814.0,3846.0,68.027211
140,798.0,3822.0,68.112245
141,823.0,3863.0,68.027211
142,814.0,3846.0,68.027211
143,823.0,3863.0,68.027211
144,814.0,3846.0,68.027211
145,814.0,3846.0,68.027211
146,798.0,3822.0,68.112245
147,814.0,3846.0,68.027211
148,798.0,3822.0,68.112245
149,798.0,3822.0,68.112245
150,814.0,3846.0,68.027211
151,798.0,3822.0,68.112245
152,823.0,3863.0,68.027211
153,814.0,3846.0,68.027211
154,798.0,3822.0,68.112245
155,812.0,3836.0,68.027211
156,796.0,3812.0,68.112245
157,796.0,3812.0,68.112245
158,812.0,3836.0,68.027211
159,796.0,3812.0,68.112245
160,812.0,3836.0,68.027211
161,812.0,3836.0,68.027211
162,796.0,3812.0,68.112245
163,812.0,3836.0,68.027211
164,796.0,3812.0,68.112245
165,796.0,3812.0,68.112245
166,812.0,3836.0,68.027211
167,796.0,3812.0,68.112245
168,796.0,3812.0,68.112245
