Periods,Interaction,Signals,Successful rate
1,2177.0,6041.0,66.921769
2,1546.0,5154.0,66.921769
3,1328.0,4848.0,66.921769
4,1214.0,4670.0,66.921769
5,1130.0,4530.0,67.006803
6,1096.0,4472.0,67.006803
7,1064.0,4424.0,66.921769
8,1037.0,4373.0,66.921769
9,984.0,4304.0,67.006803
10,996.0,4308.0,67.006803
11,985.0,4281.0,67.006803
12,976.0,4264.0,67.006803
13,969.0,4257.0,66.921769
14,930.0,4202.0,67.006803
15,937.0,4209.0,66.921769
16,940.0,4196.0,67.006803
17,942.0,4206.0,66.921769
18,940.0,4196.0,66.921769
19,931.0,4179.0,66.921769
20,910.0,4158.0,66.921769
21,908.0,4148.0,66.921769
22,901.0,4141.0,66.921769
23,911.0,4135.0,66.921769
24,911.0,4135.0,66.921769
25,913.0,4145.0,66.921769
26,902.0,4118.0,67.006803
27,902.0,4118.0,67.006803
28,902.0,4118.0,67.006803
29,893.0,4101.0,66.921769
30,881.0,4097.0,66.921769
31,881.0,4097.0,66.921769
32,891.0,4091.0,67.006803
33,900.0,4108.0,66.921769
34,893.0,4101.0,66.921769
35,893.0,4101.0,66.921769
36,882.0,4074.0,67.006803
37,882.0,4074.0,67.006803
38,882.0,4074.0,67.006803
39,882.0,4074.0,67.006803
40,880.0,4064.0,67.006803
41,880.0,4064.0,67.006803
42,889.0,4081.0,66.921769
43,873.0,4057.0,66.921769
44,873.0,4057.0,66.921769
45,873.0,4057.0,67.006803
46,880.0,4064.0,66.921769
47,871.0,4047.0,67.006803
48,871.0,4047.0,67.006803
49,880.0,4064.0,66.921769
50,859.0,4043.0,66.921769
51,871.0,4047.0,67.006803
52,878.0,4054.0,66.921769
53,878.0,4054.0,66.921769
54,878.0,4054.0,66.921769
55,878.0,4054.0,66.921769
56,878.0,4054.0,66.921769
57,871.0,4047.0,66.921769
58,871.0,4047.0,66.921769
59,871.0,4047.0,66.921769
60,871.0,4047.0,66.921769
61,871.0,4047.0,66.921769
62,869.0,4037.0,66.921769
63,869.0,4037.0,66.921769
64,869.0,4037.0,66.921769
65,869.0,4037.0,66.921769
66,869.0,4037.0,66.921769
67,869.0,4037.0,66.921769
68,869.0,4037.0,66.921769
69,869.0,4037.0,66.921769
70,869.0,4037.0,66.921769
71,869.0,4037.0,66.921769
72,869.0,4037.0,66.921769
73,869.0,4037.0,66.921769
74,867.0,4027.0,66.921769
75,867.0,4027.0,66.921769
76,867.0,4027.0,66.921769
77,867.0,4027.0,66.921769
78,867.0,4027.0,66.921769
79,867.0,4027.0,66.921769
80,867.0,4027.0,66.921769
81,867.0,4027.0,66.921769
82,867.0,4027.0,66.921769
83,867.0,4027.0,66.921769
84,867.0,4027.0,66.921769
85,860.0,4020.0,66.921769
86,860.0,4020.0,66.921769
87,860.0,4020.0,66.921769
88,860.0,4020.0,66.921769
89,860.0,4020.0,66.921769
90,858.0,4010.0,66.921769
91,858.0,4010.0,66.921769
92,858.0,4010.0,66.921769
93,858.0,4010.0,66.921769
94,858.0,4010.0,66.921769
95,858.0,4010.0,66.921769
96,858.0,4010.0,66.921769
97,858.0,4010.0,66.921769
98,858.0,4010.0,66.921769
99,858.0,4010.0,66.921769
100,858.0,4010.0,66.921769
101,858.0,4010.0,66.921769
102,858.0,4010.0,66.921769
103,858.0,4010.0,66.921769
104,858.0,4010.0,66.921769
105,858.0,4010.0,66.921769
106,858.0,4010.0,66.921769
107,858.0,4010.0,66.921769
108,849.0,3993.0,67.006803
109,858.0,4010.0,66.921769
110,849.0,3993.0,67.006803
111,858.0,4010.0,66.921769
112,856.0,4000.0,66.921769
113,847.0,3983.0,67.006803
114,856.0,4000.0,66.921769
115,847.0,3983.0,67.006803
116,856.0,4000.0,66.921769
117,856.0,4000.0,66.921769
118,847.0,3983.0,67.006803
119,856.0,4000.0,66.921769
120,847.0,3983.0,67.006803
121,856.0,4000.0,66.921769
122,856.0,4000.0,66.921769
123,847.0,3983.0,67.006803
124,856.0,4000.0,66.921769
125,847.0,3983.0,67.006803
126,856.0,4000.0,66.921769
127,856.0,4000.0,66.921769
128,847.0,3983.0,67.006803
129,856.0,4000.0,66.921769
130,847.0,3983.0,67.006803
131,847.0,3983.0,67.006803
132,856.0,4000.0,66.921769
133,856.0,4000.0,66.921769
134,847.0,3983.0,67.006803
135,847.0,3983.0,67.006803
136,847.0,3983.0,67.006803
137,847.0,3983.0,67.006803
138,856.0,4000.0,66.921769
139,847.0,3983.0,67.006803
140,847.0,3983.0,67.006803
141,854.0,3990.0,66.921769
142,854.0,3990.0,66.921769
143,854.0,3990.0,66.921769
144,854.0,3990.0,66.921769
145,845.0,3973.0,67.006803
146,854.0,3990.0,66.921769
147,854.0,3990.0,66.921769
148,845.0,3973.0,67.006803
149,854.0,3990.0,66.921769
150,854.0,3990.0,66.921769
151,845.0,3973.0,67.006803
152,854.0,3990.0,66.921769
153,845.0,3973.0,67.006803
154,854.0,3990.0,66.921769
155,854.0,3990.0,66.921769
156,845.0,3973.0,67.006803
157,854.0,3990.0,66.921769
158,854.0,3990.0,66.921769
159,854.0,3990.0,66.921769
160,854.0,3990.0,66.921769
161,854.0,3990.0,66.921769
162,854.0,3990.0,66.921769
163,854.0,3990.0,66.921769
164,854.0,3990.0,66.921769
165,854.0,3990.0,66.921769
166,854.0,3990.0,66.921769
167,854.0,3990.0,66.921769
168,854.0,3990.0,66.921769
