Periods,Interaction,Signals,Successful rate
1,2191.0,6055.0,67.176871
2,1516.0,5116.0,67.346939
3,1290.0,4770.0,67.431973
4,1187.0,4619.0,67.261905
5,1103.0,4479.0,67.431973
6,1058.0,4394.0,67.517007
7,1026.0,4346.0,67.431973
8,1003.0,4315.0,67.346939
9,976.0,4264.0,67.431973
10,958.0,4230.0,67.431973
11,951.0,4223.0,67.346939
12,940.0,4196.0,67.346939
13,924.0,4172.0,67.346939
14,924.0,4172.0,67.346939
15,913.0,4145.0,67.431973
16,922.0,4162.0,67.261905
17,895.0,4111.0,67.431973
18,895.0,4111.0,67.346939
19,888.0,4104.0,67.346939
20,886.0,4094.0,67.346939
21,902.0,4118.0,67.261905
22,877.0,4077.0,67.346939
23,877.0,4077.0,67.346939
24,875.0,4067.0,67.346939
25,868.0,4060.0,67.346939
26,866.0,4050.0,67.431973
27,864.0,4040.0,67.431973
28,864.0,4040.0,67.431973
29,859.0,4043.0,67.346939
30,857.0,4033.0,67.346939
31,857.0,4033.0,67.346939
32,857.0,4033.0,67.346939
33,857.0,4033.0,67.346939
34,848.0,4016.0,67.346939
35,848.0,4016.0,67.346939
36,848.0,4016.0,67.346939
37,846.0,4006.0,67.431973
38,844.0,3996.0,67.431973
39,846.0,4006.0,67.346939
40,846.0,4006.0,67.346939
41,846.0,4006.0,67.346939
42,846.0,4006.0,67.346939
43,837.0,3989.0,67.346939
44,837.0,3989.0,67.346939
45,837.0,3989.0,67.346939
46,837.0,3989.0,67.346939
47,837.0,3989.0,67.346939
48,835.0,3979.0,67.346939
49,835.0,3979.0,67.346939
50,835.0,3979.0,67.346939
51,835.0,3979.0,67.346939
52,835.0,3979.0,67.346939
53,835.0,3979.0,67.346939
54,835.0,3979.0,67.346939
55,840.0,3976.0,67.431973
56,840.0,3976.0,67.431973
57,833.0,3969.0,67.431973
58,833.0,3969.0,67.431973
59,833.0,3969.0,67.431973
60,833.0,3969.0,67.431973
61,833.0,3969.0,67.431973
62,833.0,3969.0,67.431973
63,833.0,3969.0,67.431973
64,833.0,3969.0,67.431973
65,831.0,3959.0,67.431973
66,831.0,3959.0,67.431973
67,831.0,3959.0,67.431973
68,831.0,3959.0,67.431973
69,831.0,3959.0,67.431973
70,831.0,3959.0,67.431973
71,831.0,3959.0,67.431973
72,831.0,3959.0,67.431973
73,831.0,3959.0,67.431973
74,831.0,3959.0,67.431973
75,831.0,3959.0,67.431973
76,831.0,3959.0,67.431973
77,831.0,3959.0,67.431973
78,829.0,3949.0,67.431973
79,829.0,3949.0,67.431973
80,829.0,3949.0,67.431973
81,829.0,3949.0,67.431973
82,829.0,3949.0,67.431973
83,829.0,3949.0,67.431973
84,829.0,3949.0,67.431973
85,822.0,3942.0,67.431973
86,822.0,3942.0,67.431973
87,822.0,3942.0,67.431973
88,822.0,3942.0,67.431973
89,822.0,3942.0,67.431973
90,822.0,3942.0,67.431973
91,822.0,3942.0,67.431973
92,822.0,3942.0,67.431973
93,822.0,3942.0,67.431973
94,822.0,3942.0,67.431973
95,822.0,3942.0,67.431973
96,820.0,3932.0,67.431973
97,820.0,3932.0,67.431973
98,820.0,3932.0,67.431973
99,820.0,3932.0,67.431973
100,820.0,3932.0,67.431973
101,820.0,3932.0,67.431973
102,820.0,3932.0,67.431973
103,820.0,3932.0,67.431973
104,820.0,3932.0,67.431973
105,820.0,3932.0,67.431973
106,820.0,3932.0,67.431973
107,820.0,3932.0,67.431973
108,820.0,3932.0,67.431973
109,820.0,3932.0,67.431973
110,820.0,3932.0,67.431973
111,820.0,3932.0,67.431973
112,820.0,3932.0,67.431973
113,820.0,3932.0,67.431973
114,820.0,3932.0,67.431973
115,820.0,3932.0,67.431973
116,820.0,3932.0,67.431973
117,820.0,3932.0,67.431973
118,820.0,3932.0,67.431973
119,818.0,3922.0,67.431973
120,818.0,3922.0,67.431973
121,818.0,3922.0,67.431973
122,818.0,3922.0,67.431973
123,818.0,3922.0,67.431973
124,818.0,3922.0,67.431973
125,818.0,3922.0,67.431973
126,818.0,3922.0,67.431973
127,818.0,3922.0,67.431973
128,818.0,3922.0,67.431973
129,818.0,3922.0,67.431973
130,818.0,3922.0,67.431973
131,818.0,3922.0,67.431973
132,818.0,3922.0,67.431973
133,818.0,3922.0,67.431973
134,818.0,3922.0,67.431973
135,818.0,3922.0,67.431973
136,818.0,3922.0,67.431973
137,818.0,3922.0,67.431973
138,818.0,3922.0,67.431973
139,818.0,3922.0,67.431973
140,818.0,3922.0,67.431973
141,818.0,3922.0,67.431973
142,818.0,3922.0,67.431973
143,818.0,3922.0,67.431973
144,818.0,3922.0,67.431973
145,818.0,3922.0,67.431973
146,818.0,3922.0,67.431973
147,818.0,3922.0,67.431973
148,818.0,3922.0,67.431973
149,818.0,3922.0,67.431973
150,816.0,3912.0,67.431973
151,816.0,3912.0,67.431973
152,816.0,3912.0,67.431973
153,816.0,3912.0,67.431973
154,816.0,3912.0,67.431973
155,816.0,3912.0,67.431973
156,816.0,3912.0,67.431973
157,816.0,3912.0,67.431973
158,816.0,3912.0,67.431973
159,816.0,3912.0,67.431973
160,816.0,3912.0,67.431973
161,816.0,3912.0,67.431973
162,816.0,3912.0,67.431973
163,816.0,3912.0,67.431973
164,816.0,3912.0,67.431973
165,816.0,3912.0,67.431973
166,816.0,3912.0,67.431973
167,816.0,3912.0,67.431973
168,816.0,3912.0,67.431973
