Periods,Interaction,Signals,Successful rate
1,2146.0,5914.0,68.707483
2,1490.0,4986.0,68.622449
3,1267.0,4627.0,68.792517
4,1143.0,4455.0,68.622449
5,1077.0,4349.0,68.707483
6,1027.0,4267.0,68.622449
7,991.0,4199.0,68.622449
8,975.0,4175.0,68.622449
9,960.0,4128.0,68.792517
10,942.0,4094.0,68.792517
11,933.0,4077.0,68.792517
12,913.0,4033.0,68.792517
13,897.0,4009.0,68.792517
14,904.0,4016.0,68.792517
15,895.0,3999.0,68.792517
16,886.0,3982.0,68.792517
17,879.0,3975.0,68.792517
18,877.0,3965.0,68.792517
19,868.0,3948.0,68.792517
20,868.0,3948.0,68.792517
21,866.0,3938.0,68.792517
22,859.0,3931.0,68.792517
23,857.0,3921.0,68.792517
24,857.0,3921.0,68.792517
25,850.0,3914.0,68.707483
26,848.0,3904.0,68.792517
27,848.0,3904.0,68.792517
28,837.0,3877.0,68.792517
29,839.0,3887.0,68.707483
30,830.0,3870.0,68.792517
31,830.0,3870.0,68.792517
32,828.0,3860.0,68.792517
33,828.0,3860.0,68.792517
34,830.0,3870.0,68.792517
35,828.0,3860.0,68.707483
36,819.0,3843.0,68.792517
37,819.0,3843.0,68.792517
38,828.0,3860.0,68.792517
39,819.0,3843.0,68.792517
40,817.0,3833.0,68.792517
41,817.0,3833.0,68.792517
42,826.0,3850.0,68.792517
43,819.0,3843.0,68.792517
44,808.0,3816.0,68.792517
45,808.0,3816.0,68.792517
46,817.0,3833.0,68.792517
47,817.0,3833.0,68.792517
48,808.0,3816.0,68.792517
49,817.0,3833.0,68.792517
50,817.0,3833.0,68.792517
51,815.0,3823.0,68.792517
52,815.0,3823.0,68.792517
53,815.0,3823.0,68.792517
54,815.0,3823.0,68.792517
55,815.0,3823.0,68.792517
56,815.0,3823.0,68.792517
57,808.0,3816.0,68.792517
58,806.0,3806.0,68.707483
59,795.0,3779.0,69.047619
60,797.0,3789.0,68.792517
61,795.0,3779.0,69.047619
62,795.0,3779.0,69.047619
63,788.0,3772.0,68.877551
64,795.0,3779.0,69.047619
65,797.0,3789.0,68.792517
66,795.0,3779.0,69.047619
67,797.0,3789.0,68.792517
68,795.0,3779.0,69.047619
69,804.0,3796.0,68.707483
70,784.0,3752.0,69.047619
71,784.0,3752.0,69.047619
72,793.0,3769.0,69.047619
73,784.0,3752.0,69.047619
74,793.0,3769.0,69.047619
75,784.0,3752.0,69.047619
76,793.0,3769.0,69.047619
77,784.0,3752.0,69.047619
78,786.0,3762.0,68.877551
79,784.0,3752.0,69.047619
80,793.0,3769.0,69.047619
81,784.0,3752.0,69.047619
82,793.0,3769.0,69.047619
83,793.0,3769.0,68.792517
84,802.0,3786.0,68.707483
85,786.0,3762.0,68.792517
86,795.0,3779.0,68.707483
87,777.0,3745.0,68.877551
88,795.0,3779.0,68.707483
89,777.0,3745.0,68.877551
90,795.0,3779.0,68.707483
91,786.0,3762.0,68.792517
92,795.0,3779.0,68.707483
93,786.0,3762.0,68.792517
94,795.0,3779.0,68.707483
95,786.0,3762.0,68.792517
96,795.0,3779.0,68.707483
97,784.0,3752.0,69.047619
98,795.0,3779.0,68.707483
99,786.0,3762.0,68.792517
100,781.0,3765.0,68.707483
101,784.0,3752.0,68.792517
102,781.0,3765.0,68.707483
103,793.0,3769.0,68.707483
104,781.0,3765.0,68.707483
105,793.0,3769.0,68.707483
106,784.0,3752.0,68.792517
107,775.0,3735.0,68.877551
108,784.0,3752.0,68.792517
109,793.0,3769.0,68.707483
110,784.0,3752.0,68.792517
111,793.0,3769.0,68.707483
112,793.0,3769.0,68.707483
113,793.0,3769.0,68.707483
114,781.0,3765.0,68.707483
115,793.0,3769.0,68.707483
116,793.0,3769.0,68.707483
117,793.0,3769.0,68.707483
118,793.0,3769.0,68.707483
119,781.0,3765.0,68.707483
120,793.0,3769.0,68.707483
121,781.0,3765.0,68.707483
122,791.0,3759.0,68.707483
123,791.0,3759.0,68.707483
124,781.0,3765.0,68.622449
125,791.0,3759.0,68.707483
126,782.0,3742.0,68.792517
127,791.0,3759.0,68.707483
128,782.0,3742.0,68.792517
129,781.0,3765.0,68.622449
130,791.0,3759.0,68.707483
131,782.0,3742.0,68.792517
132,773.0,3725.0,68.877551
133,782.0,3742.0,68.792517
134,781.0,3765.0,68.622449
135,782.0,3742.0,68.792517
136,782.0,3742.0,68.792517
137,779.0,3755.0,68.707483
138,782.0,3742.0,68.792517
139,772.0,3748.0,68.622449
140,782.0,3742.0,68.792517
141,791.0,3759.0,68.707483
142,772.0,3748.0,68.622449
143,791.0,3759.0,68.707483
144,791.0,3759.0,68.707483
145,781.0,3765.0,68.622449
146,791.0,3759.0,68.707483
147,791.0,3759.0,68.707483
148,791.0,3759.0,68.707483
149,791.0,3759.0,68.707483
150,772.0,3748.0,68.622449
151,791.0,3759.0,68.707483
152,791.0,3759.0,68.707483
153,772.0,3748.0,68.622449
154,789.0,3749.0,68.707483
155,789.0,3749.0,68.707483
156,770.0,3738.0,68.622449
157,789.0,3749.0,68.707483
158,780.0,3732.0,68.792517
159,770.0,3738.0,68.622449
160,789.0,3749.0,68.707483
161,770.0,3738.0,68.622449
162,768.0,3728.0,68.707483
163,789.0,3749.0,68.707483
164,770.0,3738.0,68.622449
165,771.0,3715.0,68.877551
166,780.0,3732.0,68.792517
167,770.0,3738.0,68.622449
168,771.0,3715.0,68.877551
